app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck
2138000,Hoshizora no Memoria -Eternal Heart- HD,2022-11-18,True,False,False,Positive,100,16,19.99,19.99,0.0,True
7660,X-COM: Apocalypse,2008-09-04,True,False,False,Very Positive,89,689,1.24,4.99,75.0,True
34030,Total War: NAPOLEON – Definitive Edition,2010-02-25,True,True,False,Very Positive,90,12620,24.99,24.99,0.0,True
50300,Spec Ops: The Line,2012-06-25,True,True,True,Very Positive,93,25119,5.99,29.99,80.0,True
211500,RaceRoom Racing Experience,2013-02-12,True,False,False,Mostly Positive,73,18323,0.0,0.0,0.0,True
215530,The Incredible Adventures of Van Helsing,2013-05-22,True,False,False,Very Positive,83,6779,14.99,14.99,0.0,True
248190,Knytt Underground,2013-10-25,True,True,True,Very Positive,83,179,6.99,6.99,0.0,True
248530,Depth Hunter 2: Deep Dive,2014-08-20,True,False,False,Mostly Positive,76,182,2.69,17.99,85.0,True
262690,Little Racers STREET,2014-02-06,True,True,True,Very Positive,83,475,5.99,5.99,0.0,True
270450,Robot Roller-Derby Disco Dodgeball,2015-02-19,True,True,True,Very Positive,91,2237,9.99,9.99,0.0,True
276340,My Riding Stables: Life with Horses,2014-03-27,True,False,False,Very Positive,85,180,14.99,14.99,0.0,True
277450,Imperial Glory,2014-04-11,True,False,False,Mostly Positive,76,995,4.99,4.99,0.0,True
596870,Drop Hunt - Adventure Puzzle,2017-02-23,True,False,False,Very Positive,84,236,0.99,0.99,0.0,True
312560,Xanadu Next,2016-11-03,True,False,False,Very Positive,92,413,14.99,14.99,0.0,True
381020,Sky Rogue,2017-08-24,True,True,True,Very Positive,93,832,19.99,19.99,0.0,True
389250,Planet Alcatraz 2,2015-08-12,True,False,False,Very Positive,92,223,4.99,4.99,0.0,True
407380,Strania - The Stella Machina -,2015-11-24,True,False,False,Positive,90,43,14.99,14.99,0.0,True
425650,Halloween Forever,2016-10-25,True,False,False,Very Positive,92,139,9.99,9.99,0.0,True
429830,Unseen Diplomacy,2016-04-04,True,False,False,Very Positive,88,154,2.99,2.99,0.0,True
437160,The Lion's Song: Episode 1 - Silence,2016-07-20,True,True,True,Very Positive,92,2099,7.99,0.0,0.0,True
445310,Might and Magic: Heroes VII – Trial by Fire,2016-08-04,True,False,False,Mixed,65,1213,29.99,29.99,0.0,True
466270,Half-Life: A Place in the West,2016-09-29,True,True,True,Very Positive,88,694,0.0,0.0,0.0,True
480640,Pathfinder Adventures,2017-06-15,True,True,False,Mixed,67,562,9.99,9.99,0.0,True
530120,VR The Diner Duo,2016-11-02,True,False,False,Very Positive,95,404,14.99,14.99,0.0,True
555150,The First Tree,2017-09-14,True,True,True,Mostly Positive,78,4071,9.99,9.99,0.0,True
578060,Noda,2020-10-22,True,False,False,Positive,93,30,0.0,0.0,0.0,True
588930,King 'n Knight,2022-01-07,True,False,False,Positive,81,49,11.99,11.99,0.0,True
605230,Grey Hack,2017-12-14,True,True,True,Very Positive,90,985,19.99,19.99,0.0,True
651380,BANG! BANG! Totally Accurate Redneck Simulator,2020-05-04,True,False,True,Very Positive,93,214,0.99,0.99,0.0,True
664450,Manifest 99,2017-09-12,True,False,False,Very Positive,87,63,5.99,5.99,0.0,True
667890,Dead Maze,2018-02-13,True,True,True,Mostly Positive,74,4386,0.0,0.0,0.0,True
724970,神舞幻想 Faith of Danschant,2017-12-21,True,False,False,Mixed,59,4088,29.99,29.99,0.0,True
742520,Astrologaster,2019-05-09,True,True,False,Very Positive,95,343,9.99,9.99,0.0,True
766630,Dust and Salt,2018-01-25,True,True,False,Very Positive,82,57,7.99,7.99,0.0,True
835520,Dodge Show,2018-04-20,True,False,False,Very Positive,82,334,0.99,0.99,0.0,True
835700,Alice - Behind the Mirror,2018-04-06,True,False,False,Very Positive,85,117,1.99,1.99,0.0,True
951750,I Am Dead,2020-10-08,True,False,False,Very Positive,84,247,19.99,19.99,0.0,True
963400,SCP: Blackout,2019-08-09,True,False,False,Mostly Positive,71,209,19.99,19.99,0.0,True
964570,DCL - The Game,2020-02-18,True,True,False,Very Positive,82,600,29.99,29.99,0.0,True
1014140,Snakebird Primer,2019-02-20,True,True,True,Very Positive,91,150,7.99,7.99,0.0,True
1032830,Eldervale,2019-10-20,True,False,False,Very Positive,90,99,5.54,14.99,63.0,True
1066680,Fleet Commander: Pacific,2022-07-21,True,True,False,Positive,100,10,24.99,24.99,0.0,True
1091740,梦塔防,2022-08-31,True,False,False,Mixed,44,43,0.0,0.0,0.0,True
1162350,Drill Down,2019-10-14,True,False,False,Very Positive,80,51,4.99,4.99,0.0,True
1198400,Rhythm Fighter,2020-05-27,True,True,False,Very Positive,80,378,14.99,14.99,0.0,True
1207320,Gray Zone,2022-12-16,True,False,False,Mixed,64,37,19.99,19.99,0.0,True
1222370,Necromunda: Hired Gun,2021-05-31,True,False,False,Mostly Positive,70,4574,12.0,0.0,0.0,True
1333490,Dead Event,2021-11-08,True,False,False,Very Positive,86,100,2.99,2.99,0.0,True
1426280,Hello Puppets! VR,2020-10-22,True,False,False,Mostly Positive,79,150,19.99,19.99,0.0,True
1483780,Tested on Humans: Escape Room,2021-02-24,True,False,False,Very Positive,88,291,9.99,9.99,0.0,True
1501120,Samurai Cat,2021-01-18,True,False,False,Positive,86,36,0.49,0.99,50.0,True
1510070,Cliff & Field Tower Defense,2022-11-04,True,True,False,Positive,82,35,4.99,4.99,0.0,True
1510630,Everybody Wham Wham,2021-01-29,True,True,False,Very Positive,96,99,7.99,7.99,0.0,True
1600500,유어 블라이트,2022-11-10,True,False,False,Very Positive,98,149,19.99,19.99,0.0,True
1629600,Hidden Shapes Lovely Cats - Jigsaw Puzzle Game,2021-05-21,True,False,False,Positive,90,30,0.99,0.99,0.0,True
1654830,Kochu's Dream,2021-06-10,True,True,False,Positive,85,34,4.99,4.99,0.0,True
1656640,Four Color Jump,2021-10-08,True,False,False,Very Positive,90,329,1.99,1.99,0.0,True
1741120,Fantasy General,2021-09-15,True,False,False,Very Positive,96,52,5.99,5.99,0.0,True
1786830,NecroBouncer,2022-12-08,True,True,False,Very Positive,83,65,13.99,13.99,0.0,True
1905900,King Rabbit - Race,2022-06-22,True,True,False,Positive,87,16,0.0,0.0,0.0,True
1909770,Aim Climb,2022-03-18,True,False,False,Very Positive,89,173,6.8,6.8,0.0,True
1930640,Lost2,2022-09-30,True,False,False,Very Positive,85,999,15.99,15.99,0.0,True
2016080,A Hero's Rest,2022-10-12,True,False,False,Mostly Positive,78,64,24.99,24.99,0.0,True
2160420,The Backrooms Multiplayer,2022-12-04,True,False,False,Mixed,47,38,6.99,6.99,0.0,True
8800,Civilization IV: Beyond the Sword,2007-07-24,True,True,False,Overwhelmingly Positive,96,2738,7.49,29.99,75.0,True
21670,Bionic Commando,2009-07-28,True,False,False,Mostly Positive,76,1088,9.99,9.99,0.0,True
57740,Jagged Alliance - Back in Action,2012-02-08,True,True,True,Mostly Positive,70,873,19.99,19.99,0.0,True
61520,Age of Wonders Shadow Magic,2010-10-01,True,False,False,Very Positive,89,432,9.99,9.99,0.0,True
223810,Ys I & II Chronicles+,2013-02-14,True,False,False,Very Positive,88,1907,14.99,14.99,0.0,True
232970,Thunder Wolves,2013-05-15,True,False,False,Very Positive,88,345,1.99,9.99,80.0,True
263980,Out There Somewhere,2016-03-14,True,True,False,Very Positive,92,6128,0.99,0.99,0.0,True
275530,Z,2014-07-04,True,False,False,Mostly Positive,78,890,6.99,6.99,0.0,True
318530,Wings of Vi,2014-11-28,True,False,False,Very Positive,85,916,14.99,14.99,0.0,True
349220,The Black Watchmen,2015-08-27,True,True,False,Very Positive,89,597,9.99,9.99,0.0,True
356260,Stalingrad,2015-03-25,True,False,False,Very Positive,89,313,4.99,4.99,0.0,True
359840,Shift Happens,2017-02-22,True,False,False,Very Positive,83,1955,15.99,15.99,0.0,True
386990,Asphyxia,2015-08-04,True,True,True,Very Positive,85,105,5.99,5.99,0.0,True
408280,Message Quest,2015-10-22,True,True,True,Very Positive,86,772,2.99,2.99,0.0,True
415420,Nyan Cat: Lost In Space,2015-12-04,True,False,True,Very Positive,93,1310,2.49,4.99,50.0,True
441770,MindTex 2,2016-02-22,True,False,False,Very Positive,94,90,19.99,19.99,0.0,True
495110,Enigmatis 3: The Shadow of Karkhala,2016-08-11,True,True,True,Very Positive,93,609,9.99,9.99,0.0,True
507490,Ashes of the Singularity: Escalation,2016-11-10,True,False,False,Mostly Positive,78,2346,29.99,29.99,0.0,True
542400,Pixel Gladiator,2017-09-08,True,False,False,Very Positive,81,291,0.49,4.99,90.0,True
545060,BULLET SOUL INFINITE BURST / バレットソウル - インフィニットバースト -,2017-07-31,True,False,False,Mostly Positive,72,59,14.99,14.99,0.0,True
576420,The Curse Of Yendor,2017-02-17,True,False,False,Very Positive,94,55,4.99,4.99,0.0,True
624270,The Painscreek Killings,2017-09-27,True,False,False,Very Positive,90,2759,19.99,19.99,0.0,True
651500,My Memory of Us,2018-10-09,True,False,False,Very Positive,92,450,17.99,17.99,0.0,True
700820,TFM: The First Men,2022-11-02,True,False,False,Mostly Positive,70,252,24.99,24.99,0.0,True
725110,Wizards Tourney,2018-09-21,True,False,False,Mostly Positive,71,21,0.99,9.99,90.0,True
758500,Loot Box Quest,2017-12-13,True,False,False,Very Positive,93,394,0.99,0.99,0.0,True
798420,Professional Fishing,2018-11-30,True,False,False,Mostly Positive,76,3048,0.0,0.0,0.0,True
46480,Still Life,2011-06-01,True,False,False,Very Positive,83,704,0.79,7.99,90.0,True
857690,Lagoon Lounge : The Poisonous Fountain,2018-07-05,True,False,False,Very Positive,93,495,13.99,13.99,0.0,True
864430,SilverFrame(纯白星原),2021-03-31,True,False,False,Very Positive,89,55,6.99,6.99,0.0,True
865040,Super Bit Blaster XL,2020-03-16,True,True,True,Overwhelmingly Positive,95,591,3.99,3.99,0.0,True
898580,Premium Bowling,2019-10-18,True,False,False,Very Positive,95,329,19.99,19.99,0.0,True
916900,Paperbark,2018-12-12,True,True,False,Very Positive,89,167,8.99,8.99,0.0,True
966610,FPS Monitor – hardware in-game & desktop overlays,2018-11-09,True,False,False,Very Positive,85,1327,11.99,11.99,0.0,True
979690,The Ascent,2021-07-29,True,False,False,Mostly Positive,76,14233,29.99,29.99,0.0,True
987410,Maui Mallard in Cold Shadow,2019-05-17,True,False,False,Mostly Positive,70,50,2.99,5.99,50.0,True
1005450,Vision Soft Reset,2019-01-16,True,False,False,Very Positive,95,67,9.99,9.99,0.0,True
1077520,The Light Remake,2020-06-04,True,False,False,Very Positive,89,1038,4.99,4.99,0.0,True
1123770,Curse of the Dead Gods,2021-02-23,True,False,False,Very Positive,86,5581,19.99,19.99,0.0,True
1123830,Farm Manager 2021,2021-05-06,True,False,False,Mostly Positive,79,1602,19.99,19.99,0.0,True
1125890,Party Maker,2022-10-24,True,False,False,Mixed,67,68,14.99,14.99,0.0,True
1127920,Loser Reborn,2019-09-13,True,False,False,Positive,80,46,4.37,5.99,27.0,True
405950,Lowglow,2015-12-03,True,True,False,Very Positive,93,77,3.99,3.99,0.0,True
1141550,CUCKOLD SIMULATOR: Life as a Beta Male Cuck,2021-05-01,True,False,False,Very Positive,94,1242,3.99,3.99,0.0,True
1164060,The Last Show of Mr. Chardish,2020-11-05,True,False,False,Very Positive,94,50,9.99,9.99,0.0,True
1653970,Jigsaw Puzzle Dreams,2021-12-01,True,False,False,Very Positive,92,224,0.0,0.0,0.0,True
1190340,SUPER PEOPLE 2,2022-10-08,True,False,False,Mixed,56,14871,0.0,0.0,0.0,True
1228500,1428: Shadows over Silesia,2022-10-04,True,False,False,Very Positive,92,50,19.79,29.99,34.0,True
1235110,Rising Star 2,2020-08-12,True,True,False,Very Positive,95,386,29.99,29.99,0.0,True
1272110,Close Combat: Wacht am Rhein,2020-05-07,True,False,False,Very Positive,84,51,39.99,39.99,0.0,True
1272160,The Life and Suffering of Sir Brante,2021-03-04,True,False,False,Very Positive,91,4429,19.99,19.99,0.0,True
1342260,SAMURAI SHODOWN,2021-06-14,True,False,False,Mostly Positive,77,706,0.0,0.0,0.0,True
1448260,下一站江湖Ⅰ,2021-04-01,True,False,False,Mostly Positive,72,517,19.99,19.99,0.0,True
1499180,Don't Get Bit,2021-01-29,True,True,False,Positive,95,21,4.99,4.99,0.0,True
1558510,MECHANICA: A Ballad of the Rabbit and Mercury,2021-09-17,True,False,False,Overwhelmingly Positive,96,541,19.99,19.99,0.0,True
1603640,The House of Da Vinci 3,2022-12-22,True,False,False,Very Positive,93,280,19.99,19.99,0.0,True
1613190,The Sin Collector: Repentless,2021-11-09,True,False,False,Very Positive,93,66,14.99,14.99,0.0,True
1615740,Machina Blade,2022-09-07,True,False,False,Mostly Positive,72,33,11.99,11.99,0.0,True
1689870,Meridian 157: Chapter 3,2021-07-29,True,True,False,Very Positive,97,191,3.99,3.99,0.0,True
1714190,Breakout: Recharged,2022-02-10,True,True,True,Positive,85,49,9.99,9.99,0.0,True
1717020,Ed-0: Zombie Uprising,2022-04-04,True,False,False,Mostly Positive,76,92,19.99,19.99,0.0,True
1777000,Cut to the Core,2022-07-31,True,True,True,Very Positive,95,68,2.99,2.99,0.0,True
1844400,Rasetsu Fumaden,2022-08-12,True,False,False,Positive,88,27,17.99,17.99,0.0,True
20,Team Fortress Classic,1999-04-01,True,True,True,Very Positive,85,5146,4.99,4.99,0.0,True
40,Deathmatch Classic,2001-06-01,True,True,True,Mostly Positive,79,1757,4.99,4.99,0.0,True
9940,Blade Kitten,2014-05-22,True,False,False,Very Positive,82,860,2.99,2.99,0.0,True
17330,Crysis Warhead®,2008-09-17,True,False,False,Very Positive,84,3156,19.99,19.99,0.0,True
24670,Trainz™ Simulator 12,2011-06-08,True,False,False,Mostly Positive,77,1312,9.99,9.99,0.0,True
41740,Cargo! The Quest for Gravity,2011-04-21,True,False,False,Very Positive,82,266,9.99,9.99,0.0,True
224480,Octodad: Dadliest Catch,2014-01-30,True,True,True,Very Positive,93,7593,14.99,14.99,0.0,True
243970,Invisible Inc.,2015-05-12,True,True,True,Very Positive,91,4556,19.99,19.99,0.0,True
260730,Desperados: Wanted Dead or Alive,2013-11-20,True,True,True,Very Positive,86,1613,4.99,4.99,0.0,True
263740,FootLOL: Epic Soccer League,2014-04-16,True,True,True,Very Positive,82,674,9.99,9.99,0.0,True
294750,Anomaly Defenders,2014-05-29,True,True,True,Mostly Positive,76,305,9.99,9.99,0.0,True
299480,Rogue Stormers,2016-04-21,True,False,True,Mixed,65,627,6.89,29.99,77.0,True
332390,Undefeated,2015-04-03,True,False,False,Mostly Positive,78,108,0.59,5.99,90.0,True
428550,Momodora: Reverie Under The Moonlight,2016-03-04,True,True,True,Very Positive,94,8637,9.99,9.99,0.0,True
430070,Never Again,2019-05-09,True,False,False,Very Positive,80,631,13.99,13.99,0.0,True
451080,Giant Cop: Justice Above All,2017-05-30,True,False,False,Mostly Positive,70,31,24.99,24.99,0.0,True
485460,The Banner Saga 3,2018-07-26,True,True,False,Very Positive,81,2009,24.99,24.99,0.0,True
526490,Higurashi When They Cry Hou - Ch.4 Himatsubushi,2016-10-13,True,True,True,Very Positive,97,396,5.99,5.99,0.0,True
529490,Rogue Trooper Redux,2017-10-17,True,False,False,Mostly Positive,77,251,24.99,24.99,0.0,True
1424570,Delta0,2020-12-01,True,True,True,Positive,100,11,0.0,0.0,0.0,True
551730,Toukiden 2,2017-03-21,True,False,False,Mostly Positive,79,1054,59.99,59.99,0.0,True
553480,The Pirate's Fate,2018-03-27,True,True,False,Very Positive,86,254,19.99,19.99,0.0,True
603030,Lamp Head,2017-06-01,True,False,False,Very Positive,80,334,3.99,3.99,0.0,True
659840,WWR: World of Warfare Robots,2021-03-11,True,True,True,Mixed,46,103,0.0,0.0,0.0,True
745730,Sunshine Manor,2021-10-28,True,True,True,Positive,90,20,9.99,9.99,0.0,True
747200,Keplerth,2022-05-23,True,False,False,Very Positive,85,3219,14.99,14.99,0.0,True
765890,Leisure Suit Larry 7 - Love for Sail,2017-12-22,True,False,False,Very Positive,89,112,5.99,5.99,0.0,True
780270,Brimstone Brawlers - Early Access,2020-05-19,True,False,False,Very Positive,89,159,0.0,0.0,0.0,True
801290,Diabolic,2018-03-26,True,False,False,Very Positive,86,279,7.99,7.99,0.0,True
837350,King of the Hat,2022-10-21,True,True,False,Very Positive,98,99,19.99,19.99,0.0,True
840930,Bing Bong XL,2018-05-14,True,True,True,Very Positive,91,187,0.99,0.99,0.0,True
846880,The Chronicles of Quiver Dick,2018-07-09,True,False,False,Very Positive,94,176,1.49,2.99,50.0,True
859350,Aces of the Luftwaffe - Squadron,2018-07-24,True,False,False,Mostly Positive,71,53,4.49,17.99,75.0,True
878580,GARAGE: Bad Trip,2018-07-06,True,True,False,Mostly Positive,74,294,14.99,14.99,0.0,True
889480,Virtual Virtual Reality,2018-09-07,True,False,False,Very Positive,91,568,14.99,14.99,0.0,True
954870,Astrox Imperium,2019-03-22,True,False,False,Very Positive,91,778,6.74,14.99,55.0,True
1015750,Escape from Fortress Lugohm,2019-08-15,True,False,False,Mixed,68,79,5.49,9.99,45.0,True
1044620,Aokana - Four Rhythms Across the Blue,2019-09-27,True,False,False,Overwhelmingly Positive,98,3144,34.99,34.99,0.0,True
1046030,ISLANDERS,2019-04-04,True,True,True,Overwhelmingly Positive,95,13980,4.99,4.99,0.0,True
1047950,GUILT: The Deathless,2022-04-28,True,False,False,Positive,80,35,17.99,17.99,0.0,True
1054750,Magic Farm 2: Fairy Lands (Premium Edition),2019-04-08,True,False,False,Positive,89,19,3.99,3.99,0.0,True
1058430,A Legionary's Life,2019-09-25,True,False,False,Very Positive,86,1843,7.99,7.99,0.0,True
1068640,Village Feud,2019-06-21,True,False,False,Mixed,69,295,3.99,3.99,0.0,True
1184420,天降锦鲤 ~ My Lucky Koi,2019-11-22,True,True,False,Very Positive,93,220,4.99,4.99,0.0,True
1187600,Wicked Willow,2020-06-02,True,True,True,Positive,88,43,19.99,19.99,0.0,True
1191940,Deathtrap Dungeon: The Interactive Video Adventure,2020-04-30,True,True,False,Very Positive,92,153,7.99,7.99,0.0,True
1233720,The Parenting Simulator,2020-05-07,True,True,True,Very Positive,88,51,5.99,5.99,0.0,True
1234260,Deadly Land,2020-02-24,True,False,False,Very Positive,80,104,5.99,5.99,0.0,True
1307670,The Unexpected Quest,2020-11-27,True,True,False,Very Positive,80,119,12.99,12.99,0.0,True
1308250,Knight Bewitched 2,2020-08-10,True,False,False,Positive,100,15,9.99,9.99,0.0,True
1361670,Skate City,2021-05-06,True,False,False,Very Positive,88,97,14.99,14.99,0.0,True
1399670,Instant Farmer - Logic Puzzle,2021-02-05,True,True,False,Very Positive,93,117,1.99,1.99,0.0,True
1412840,ChessLocke,2021-03-04,True,False,False,Positive,83,18,3.49,6.99,50.0,True
1435470,Space Bandit,2022-09-18,True,False,True,Very Positive,98,57,5.99,5.99,0.0,True
1464010,YOLKED - The Egg Game,2021-10-27,True,True,False,Positive,100,19,6.99,6.99,0.0,True
1492150,Primal Survivors,2022-11-15,True,False,False,Positive,91,34,2.99,2.99,0.0,True
1494260,Loot River,2022-05-03,True,False,False,Mostly Positive,73,259,24.99,24.99,0.0,True
1516750,Alien Marauder,2021-11-17,True,False,False,Mostly Positive,73,237,19.99,19.99,0.0,True
1518820,Horse Club Adventures,2021-05-26,True,False,False,Very Positive,88,62,29.99,29.99,0.0,True
1564110,Beside Myself,2021-07-27,True,False,False,Mixed,69,208,6.99,6.99,0.0,True
1670460,GameMaker,2022-05-04,True,True,False,Mostly Positive,77,352,4.99,0.0,0.0,True
1794300,BLUE WISH DESIRE,2021-11-17,True,False,False,Positive,100,35,8.49,9.99,15.0,True
1800790,Father's Day,2022-10-22,True,False,False,Very Positive,88,245,6.99,6.99,0.0,True
1906180,Memory Traces: Japan,2022-08-10,True,False,False,Very Positive,92,55,1.99,1.99,0.0,True
1982130,Kraino Origins,2022-09-03,True,False,False,Positive,95,24,9.99,9.99,0.0,True
2004360,Hell Division,2022-06-03,True,False,False,Very Positive,90,64,0.99,9.99,90.0,True
2077720,Moth Lake: A Horror Story,2022-12-02,True,False,False,Positive,80,25,7.99,7.99,0.0,True
3700,Sniper Elite,2009-07-16,True,False,False,Mostly Positive,77,2521,7.99,7.99,0.0,True
13630,Tom Clancy's Ghost Recon® Island Thunder™,2008-07-15,True,False,False,Very Positive,86,99,4.99,4.99,0.0,True
15200,Silent Hunter®: Wolves of the Pacific,2008-06-13,True,False,False,Mixed,68,819,9.99,9.99,0.0,True
16300,Everyday Shooter,2008-05-08,True,False,False,Very Positive,93,101,9.99,9.99,0.0,True
20550,Red Faction II,2009-08-06,True,False,False,Mixed,53,804,9.99,9.99,0.0,True
20710,Mr. Robot,2008-11-03,True,False,False,Very Positive,82,79,7.99,7.99,0.0,True
213330,LEGO® Batman™ 2: DC Super Heroes,2012-06-22,True,False,False,Very Positive,93,3767,4.99,19.99,75.0,True
246960,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,2013-09-26,True,False,False,Very Positive,83,307,4.99,4.99,0.0,True
268870,Satellite Reign,2015-08-27,True,True,True,Mostly Positive,75,2406,29.99,29.99,0.0,True
